33	9402
330	4552
331	5127
332	5574
333	5849
334	5917
335	5382
336	5128
337	4918
338	4646
339	4777
34	8602
340	5021
341	5165
342	5548
343	5752
344	5814
345	5864
346	5726
347	5496
348	5447
349	5153
35	7318
350	5285
351	5348
352	5439
353	5665
354	5763
355	5883
356	5888
357	5835
358	5863
359	5634
36	6875
360	5561
361	5428
362	5482
363	5390
364	5468
365	5493
366	5497
367	5529
368	5706
369	5624
37	5577
370	5415
371	5296
372	5095
373	5247
374	5105
375	5059
376	5069
377	5128
378	5103
379	5145
38	6039
380	5082
381	4987
382	4880
383	4799
384	4735
385	4534
386	4433
387	4402
388	4497
389	4428
39	9129
390	4478
391	4420
392	4313
393	4219
394	4117
395	3988
396	4053
397	3844
398	3682
399	3699
40	13970
400	3741
401	3638
402	3533
403	3489
404	3496
405	3349
406	3217
407	3202
408	3086
409	3004
41	18585
410	2917
411	2933
412	2809
413	2909
414	2796
415	2710
416	2643
417	2498
418	2434
419	2239
42	22692
420	2276
421	2274
422	2216
423	2123
424	2156
425	2081
426	1946
427	1937
428	1757
429	1771
43	24162
430	1577
431	1656
432	1676
433	1583
434	1524
435	1475
436	1476
437	1375
438	1314
439	1314
44	23288
440	1265
441	1149
442	1104
443	1080
444	1097
445	1089
446	968
447	979
448	979
449	925
45	19469
450	881
451	849
452	800
453	787
454	741
455	722
456	663
457	689
458	653
459	665
46	14310
460	618
461	572
462	544
463	547
464	502
465	504
466	498
467	476
468	442
469	456
47	10005
470	433
471	436
472	426
473	376
474	403
475	363
476	359
477	359
478	377
479	339
48	8520
480	305
481	313
482	352
483	306
484	285
485	300
486	291
487	295
488	301
489	290
49	10160
490	254
491	232
492	274
493	262
494	270
495	292
496	246
497	260
498	230
499	253
50	13727
500	264
501	273
502	249
503	226
504	263
505	242
506	256
507	273
508	264
509	233
51	18266
510	245
511	258
512	248
513	270
514	255
515	275
516	239
517	277
518	243
519	256
52	22502
520	254
521	236
522	236
523	227
524	251
525	288
526	263
527	247
528	255
529	241
53	25006
530	235
531	249
532	214
533	205
534	224
535	246
536	228
537	241
538	214
539	241
54	24648
540	217
541	197
542	262
543	237
544	194
545	222
546	228
547	220
548	212
549	264
55	21327
550	186
551	210
552	203
553	214
554	212
555	217
556	181
557	195
558	201
559	207
56	16522
560	187
561	193
562	192
563	200
564	178
565	175
566	163
567	181
568	147
569	170
57	11836
570	182
571	163
572	146
573	170
574	165
575	158
576	132
577	143
578	142
579	146
58	9144
580	173
581	127
582	127
583	125
584	113
585	124
586	115
587	131
588	122
589	110
59	8767
590	119
591	96
592	124
593	97
594	115
595	99
596	90
597	100
598	78
599	99
60	10721
600	99
601	79
602	100
603	98
604	84
605	82
606	68
607	77
608	82
609	118
61	13583
610	77
611	71
612	66
613	54
614	63
615	87
616	55
617	66
618	49
619	69
62	17632
620	50
621	73
622	44
623	52
624	53
625	57
626	42
627	69
628	46
629	47
63	20098
630	40
631	35
632	26
633	49
634	45
635	45
636	43
637	44
638	42
639	52
64	21591
640	38
641	44
642	34
643	30
644	29
645	51
646	24
647	28
648	24
649	28
65	18934
650	38
651	38
652	29
653	31
654	34
655	40
656	26
657	30
658	27
659	33
66	15353
660	26
661	28
662	26
663	31
664	33
665	27
666	22
667	32
668	24
669	41
67	11450
670	24
671	28
672	22
673	25
674	26
675	38
676	18
677	18
678	22
679	25
68	8118
680	24
681	42
682	20
683	31
684	31
685	26
686	27
687	36
688	24
689	24
69	7650
690	24
691	25
692	24
693	38
694	21
695	25
696	22
697	26
698	23
699	40
70	8048
700	20
701	6
702	5
703	5
704	7
705	4
706	2
707	7
708	2
709	4
71	9732
710	2
711	2
712	1
713	4
714	4
715	3
716	3
717	2
718	1
719	1
72	12035
720	4
721	4
723	2
724	3
725	2
726	5
727	3
728	4
729	2
73	13578
730	2
731	1
732	3
733	2
734	1
736	3
737	1
738	3
739	3
74	14604
740	3
741	1
742	2
743	1
744	3
745	1
749	2
75	13948
750	2
751	3
755	2
756	2
757	1
758	2
76	12103
762	3
764	2
766	1
768	2
77	9795
771	1
772	1
774	2
775	1
778	2
78	7353
781	1
783	1
784	1
785	3
788	3
79	6206
792	1
795	1
80	5889
81	6730
812	1
816	1
82	7709
822	1
829	1
83	8869
84	9984
85	10295
852	1
86	9263
87	8218
88	6423
89	5364
90	4771
91	4925
92	5231
93	6014
94	6950
95	7314
96	6931
97	6119
98	5218
99	4321
