575	3272
576	3128
577	3205
578	3880
579	2961
58	145157
580	2788
581	3555
582	3245
583	2979
584	3116
585	2738
586	2870
587	2319
588	2322
589	2593
59	150290
590	2333
591	2720
592	2460
593	3009
594	2666
595	2190
596	1903
597	2010
598	2145
599	2163
60	164772
600	2283
601	1966
602	1963
603	1704
604	1789
605	1934
606	1523
607	1476
608	2017
609	1626
61	175066
610	1191
611	1301
612	1884
613	1367
614	1744
615	1535
616	1663
617	1613
618	1210
619	1510
62	199226
620	1382
621	1419
622	1428
623	1558
624	1554
625	1315
626	1387
627	1118
628	1346
629	937
63	199141
630	1331
631	1047
632	1143
633	1218
634	1114
635	1151
636	1297
637	1265
638	1498
639	774
64	213759
640	889
641	992
642	1149
643	1406
644	1150
645	936
646	904
647	1089
648	982
649	1189
65	199329
650	1103
651	1286
652	1074
653	1183
654	833
655	1008
656	1097
657	1241
658	1265
659	975
66	199351
660	1123
661	1346
662	1119
663	1172
664	717
665	990
666	751
667	941
668	881
669	944
67	157690
670	691
671	1072
672	962
673	1059
674	1452
675	950
676	1322
677	1899
678	1107
679	886
68	152686
680	1070
681	746
682	1203
683	1101
684	711
685	842
686	1117
687	1528
688	746
689	1058
69	134894
690	1056
691	593
692	1115
693	1168
694	1012
695	556
696	875
697	825
698	965
699	934
70	153287
700	560
701	226
702	99
703	260
704	76
705	107
706	274
707	185
708	76
709	280
71	143740
710	53
711	60
712	71
713	85
714	74
715	90
716	86
717	71
718	15
719	100
72	164666
720	32
721	146
722	32
723	43
724	91
725	68
726	39
727	55
728	26
729	103
73	168034
730	49
731	101
732	193
733	94
734	14
735	50
736	37
737	127
738	4
739	6
74	379120
740	48
741	2
742	9
743	8
744	4
745	14
746	5
747	66
749	3
75	439132
750	4
751	2
752	1
753	1
754	5
756	5
757	1
76	418390
764	1
769	1
77	345698
770	2
772	1
774	1
78	295735
787	1
79	285235
80	319251
81	321529
82	396775
83	389691
84	410669
85	384923
86	378964
87	304706
88	276926
89	254369
90	252546
91	274254
92	302472
93	335339
94	341768
95	342555
96	319169
97	274573
98	250182
99	232592
