65	11874
650	325
651	273
652	274
653	228
654	256
655	278
656	333
657	296
658	279
659	207
66	11637
660	238
661	252
662	312
663	286
664	267
665	227
666	234
667	244
668	285
669	247
67	10213
670	220
671	220
672	216
673	260
674	298
675	267
676	230
677	244
678	254
679	228
68	9838
680	311
681	224
682	207
683	209
684	186
685	220
686	249
687	254
688	240
689	223
69	9404
690	214
691	224
692	283
693	259
694	197
695	162
696	202
697	209
698	285
699	192
70	9291
700	156
701	65
702	53
703	54
704	46
705	41
706	34
707	41
708	33
709	34
71	9334
710	32
711	21
712	34
713	16
714	28
715	22
716	20
717	23
718	11
719	17
72	10174
720	16
721	12
722	13
723	15
724	13
725	10
726	11
727	12
728	12
729	14
73	10166
730	11
731	12
732	12
733	8
734	7
735	8
736	9
737	8
738	3
739	5
74	14464
740	2
741	2
742	4
743	2
744	3
745	2
746	2
747	5
749	1
75	15316
750	3
751	2
752	1
754	1
756	3
757	1
76	14362
764	1
769	1
77	11571
770	1
772	1
774	1
78	10365
787	1
79	10336
80	11014
81	10089
82	11048
83	11689
84	12059
85	11190
86	10702
87	9213
88	8887
89	7533
90	7506
91	7623
92	9062
93	9076
94	8813
95	9474
96	8345
97	7359
98	7367
99	6693
